대화셋일련번호,고객질문(요청),상담사질문(요청),고객답변,상담사답변,정상여부
A33084,,,,"1년간 자동화기기에서 입금,출금,이체 등의 거래를 하지 않는 계좌에 대하여 자동화기기 1일 인출한도가 6백만원에서70만원으로 하향되는 제도입니다.",0
A33084,,,아 제가 사용을 오래 안해서 줄어들었단 말이죠,,0
A33084,,,,"네 그렇습니다.,",0
A33084,다시 통장을 제대로 사용하고 싶은데요?,,,,0
A33084,,,,가까운 영업점을 본인이 방문하여 한도 복원 가능합니다,0
A33084,,,빨리 가서 처리해야 겠네요,,0
A33084,,또 다른 문의사항 있으실까요?,,,0
A33084,자동화기기에서 계좌이체 1일 한도는 얼마까지 가능한가요?,,,,0
A33084,,,,1일 이체한도는 800만원 이하입니다.,0
A33084,,,오케이 알겠어요,,0
A33084,,추가 문의사항 있으신가요?,,,0
A33084,,,아니요 괜찮아요,,0
A33084,,,,네. 지금까지 상담원 OOO였습니다.,0
A33084,,,넵,,0
A33085,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33085,인터넷뱅킹 으로 이체할 수 있는 최대금액이 얼마예요?,,,,0
A33085,,보안매체 따라 다릅니다. 어떤 걸 사용하고 계신가요?,,,0
A33085,,,보안카드요,,0
A33085,,,,"네,보안카드의경우 1회 한도 200만원까지 이체 가능합니다.",0
A33085,좀 부족한데. 좀 늘릴 방법은요?,,,,0
A33085,,,,네.있습니다.,0
A33085,,,해결해주세요,,0
A33085,,,,보안등급을 높이시면됩니다.,0
A33085,보안등급을 어떻게 높여요? 쉬워요?,,,,0
A33085,,,,"네,OTP카드로 변경하면 됩니다.",0
A33085,,,변경만 하면 되는군요. 간단하네요,,0
A33085,,다른 문의사항 있으실까요?,,,0
A33085,"네,OTP카드를 사용하면 얼마까지 이체가 되는데요?",,,,0
A33085,,,,OTP카드를 이용하시면 1회 한도 3천까지 가능하십니다.,0
A33085,,,와우 당장 만들어야 겠네요,,0
A33085,,또 다른 문의사항 있으실까요?,,,0
A33085,,,없어요,,0
A33085,,,,네. 지금까지 상담원 OOO였습니다.,0
A33085,,,네 고맙습니다.,,0
A33086,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33086,인터넷으로 돈을 부쳤는데 보낸사람 계좌번호를 확인할 방법이 있나요?,,,,0
A33086,,,,확인 가능합니다.,0
A33086,그런 방법 좀 알려주세요,,,,0
A33086,,개인고객이신가요?,,,0
A33086,,,"네,개인입니다.",,0
A33086,,,,인터넷뱅킹 화면에서 좌측 개인 선택하세요,0
A33086,,,네.,,0
A33086,,,,아래 메뉴바에서 이체 보이시죠?,0
A33086,,,네,,0
A33086,,,,이체결과조회 메뉴를 클릭하시면 조회가능하십니다.,0
A33086,,,아.. 보이네요,,0
A33086,,다른 문의사항 있으실까요?,,,0
A33086,텔레뱅킹 쓰는데요  이체한도를 변경하고 싶은데 전화로 가능해요?,,,,0
A33086,,,,죄송합니다. 전화로는 변경이 안됩니다,0
A33086,그럼요?,,,,0
A33086,,,,직접 지점 방문하셔서 처리하셔야 합니다.,0
A33086,,,알겠어요,,0
A33086,,,,네. 지금까지 상담원 OOO였습니다.,0
A33086,,,네 수고하세요,,0
A33087,,새마을금고입니다. 무엇을 도와드릴까요 고객님?,,,0
A33087,인터넷으로  송금했는데 그 쪽 입금계좌번호를 잊어버렸어요.. 확인 가능한가요?,,,,0
A33087,,,,네.가능합니다.,0
A33087,다행이네요 좀 알려주세요,,,,0
A33087,,잠시만요. 개인고객이세요?,,,0
A33087,,,기업고객입니다.,,0
A33087,,,,인터넷뱅킹 기업고객으로 로그인하시구요,0
A33087,,,했어요,,0
A33087,,,,위쪽 메뉴바 보이시죠?,0
A33087,,,네,,0
A33087,,,,좌측에 조회 버튼 누르세요,0
A33087,,,네.,,0
A33087,,,,조회아래 이체 결과조회 보이시나요?,0
A33087,,,네 보여요,,0
A33087,,,,그거 누르시면 결좌조회에 상세내역이 다 나옵니다.,0
A33087,,,와 진짜네요,,0
A33087,,또 다른 문의사항 있으실까요?,,,0
A33087,,,아니요 없어요,,0
A33087,,,,네. 지금까지 상담원 OOO였습니다.,0
A33087,,,고마워요,,0
A33088,,제일은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33088,제일은행에 청약통장이 있는데요. OO은행에서 이 통장으로 자동이체를신청 하고싶은데 되나요?,,,,0
A33088,,,,네 가능하세요,0
A33088,,,다행이네요 처리부탁드려요,,0
A33088,,다른 문의사항 있으실까요?,,,0
A33088,"네,인터넷뱅킹 1일 이체한도를 알 수 있을까요?",,,,0
A33088,,"네,인터넷뱅킹 1일 이체한도 조회방법 안내드릴까요?",,,0
A33088,,,네.,,0
A33088,,개인회원이신가요?,,,0
A33088,,,네 개인이예요,,0
A33088,,,,"그럼, 인터넷 뱅킹에 개인 메뉴 누르시구요.",0
A33088,,,네. 찾았어요,,0
A33088,,,,관리 메뉴에 인터넷 뱅킹관리 누르시구요.,0
A33088,,,네 눌렀어요,,0
A33088,,,,이체한도 조회/감액 메뉴 누르시면 조회 가능합니다.,0
A33088,,,아 조회되네요 ,,0
A33088,,또 다른 문의사항 있으실까요?,,,0
A33088,,,고마워요,,0
A33088,,,,네. 지금까지 상담원 OOO였습니다.,0
A33088,,,넵 수고하십시오,,0
A33089,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33089,인터넷으로 대출 신청했는데요 결과 좀 알수 없을까요?,,,,0
A33089,,,,인터넷을 통하여 개인신용대출을 확인하는 방법 안내드리겠습니다.,0
A33089,,,네.  안내해주세요,,0
A33089,,신청하실때 기재사항은 다 적으셨지요?,,,0
A33089,,,네 꼼꼼히 적었어요,,0
A33089,,제출완료는 확인하셨죠?,,,0
A33089,,,네 확인했어요,,0
A33089,,,,조금만 기다리면 결과가 문자로 올겁니다. 잠시만 기다리세요,0
A33089,,,알겠어요,,0
A33089,,다른문의사항 있으실까요?,,,0
A33089,신용카드 단기카드대출 한도는 언제 생성되요?,,,,0
A33089,,,,결제일자에 따른 이용주기 초일에 한도가 생성됩니다.,0
A33089,대출하면 어느 계좌에 돈이 들어오죠?,,,,0
A33089,,,,인터넷뱅킹에서 현금서비스 이체시 본인의 신용카드 결제계좌에 입금됩니다.,0
A33089,,,아 그렇군요,,0
A33089,,또 다른 문의사항 있으실까요?,,,0
A33089,,,아니요 괜찮아요,,0
A33089,,,,네. 지금까지 상담원 OOO였습니다.,0
A33089,,,네 고맙습니다.,,0
A33090,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33090,폰뱅킹으로 대출원금 상환 해도 되나요?,,,,0
A33090,,,,"네, 가능합니다.",0
A33090,학자금대출도 폰뱅킹으로 상환가능한가요?,,,,0
A33090,,,,아니요. 학자금대출은 불가능합니다.,0
A33090,꼭 은행 직접 방문해서 해야되요?,,,,0
A33090,,,,번거로우시겠지만영업점 방문해주셔야합니다.,0
A33090,거래가능시간은요?,,,,0
A33090,,,,영업점 운영 시간만 이용 가능합니다.,0
A33090,,,네 불편하네요,,0
A33090,,다른 문의사항 있으실까요?,,,0
A33090,카드 재발급을 받았는데 대출신청이안되요. 급한데.해결좀 해주세요,,,,0
A33090,,,,고객님 카드는 재발급하면서 15일 대출이 제하되었네요.,0
A33090,오마이갓 그럼 어떻게 해야하나요?,,,,0
A33090,,,,영업점을  통한  신청만 가능합니다.,0
A33090,,,영업점 가야 겠군요.,,0
A33090,,또 다른 문의사항 있으실까요?,,,0
A33090,,,아니요,,0
A33090,,,,네. 지금까지 상담원 OOO였습니다.,0
A33090,,,네,,0
A33091,,외환은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33091,은행 기계에서 돈 출금하는데 제 한도가 60만원이더라구요. 나만?,,,,0
A33091,,,,불편을 드려 죄송합니다.대포통장 근절대책의 일환으로 시행중인 제도때문입니다.,0
A33091,제가 뭐 잘못했나요?,,,,0
A33091,,,,아니요 장기미사용계좌 인출한도 하향제도입니다.,0
A33091,장기 뭐요?,,,,0
A33091,,,,"1년간 자동화기기에서 입금,출금,이체 등의 거래를 하지 않는 계좌에 대하여 자동화기기 1일 인출한도가 6백만원에서70만원으로 하향되는 제도입니다.",0
A33091,,,아.. 제가 오래 안 쓰긴 했죠.,,0
A33091,,또 다른 문의사항 있으실까요?,,,0
A33091,통장 다시 살리고 제대로 사용하고 싶어요. 처리해주세요,,,,0
A33091,,,,가까운 영업점을 본인이 방문하여 한도 복원 가능합니다,0
A33091,,,귀찮아도 가야겠군요,,0
A33091,,또 다른 문의사항 있으실까요?,,,0
A33091,자동화기기에서 송금은 한번에 얼마까지 되요?,,,,0
A33091,,,,1회 이체한도는 700만원입니다.,0
A33091,,,"네, 그렇군요.",,0
A33091,,또 다른 문의사항 있으실까요?,,,0
A33091,,,아니요,,0
A33091,,,,네. 지금까지 상담원 OOO였습니다.,0
A33091,,,네,,0
A33092,,기업은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33092,이체한도 1일 어떻게 되나요?,,,,0
A33092,,보안매체 뭘 사용하시나요?,,,0
A33092,,,보안카드요,,0
A33092,,,,보안카드의경우 1일 1천만원까지 이체 가능합니다.,0
A33092,증액 가능한가요?,,,,0
A33092,,,,가능합니다.,0
A33092,방법은요?,,,,0
A33092,,,,보안등급을 높이시면됩니다.,0
A33092,제가 하는건가요?,,,,0
A33092,,,,"네,OTP카드로 변경하면 가능합니다.",0
A33092,,,이렇게 간단한데.. 참 .. 변경해주세요,,0
A33092,,추가 질문 있으세요?,,,0
A33092,"네,OTP카드를 사용하면 한도가 얼만데요?",,,,0
A33092,,,,OTP카드를 이용하시면 1일 1억까지 가능하십니다.,0
A33092,,,와우 당장 만들어야 겠네요,,0
A33092,,또 다른 문의사항 있으실까요?,,,0
A33092,,,아니요. 없습니다.,,0
A33092,,,,네. 지금까지 상담원 OOO였습니다.,0
A33093,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33093,1일 이체 한도좀 바꿀려고요,,,,0
A33093,이체한도를 어떻게 바꾸고 싶으세요?,,,,0
A33093,,,좀 줄이려고요,,0
A33093,,,,"네,이체한도 하향조정 하시고 싶으신 거죠?",0
A33093,,,그렇죠,,0
A33093,,,,네. 이체한도 감액은 인터넷뱅킹에서직접 가능합니다.,0
A33093,익숙하지 않아서 자세히 천천히 안내좀 부탁해요,,,,0
A33093,,,,"네, 먼저 인터넷뱅킹 로그인 하시구요.",0
A33093,,,네,,0
A33093,,,,사용자관리 메뉴 선택하시구요.,0
A33093,,,잠시만요 네 했어요,,0
A33093,,,,인터넷뱅킹관리 버튼 선택하시구요.,0
A33093,,,선택햇어요,,0
A33093,,,,이체한도 감액하시면됩니다.,0
A33093,,,아 되네요.,,0
A33093,,또 다른 문의사항 있으실까요?,,,0
A33093,,,아니요 고맙워요,,0
A33093,,,,네. 지금까지 상담원 OOO였습니다.,0
A33093,,,넵 수고하십시오,,0
A33094,,제일은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33094,아들용돈을 챙기기가 어려워서 매달 1일날 자동으로 돈이 빠져나가게 하는거 하고 싶어요,,,,0
A33094,자동이체 서비스 말씀하시는거 맞으시죠?,,,,0
A33094,,,맞는거 같네요 자동이체,,0
A33094,,,,자동이체는 일정기간동안 주기적으로 지정하신 계좌로 이체하실때 편리한 서비스입니다.,0
A33094,,,그래서 신청할라고 하는거죠,,0
A33094,,"네, 자동이체 하는 방법을 알려드릴까요?",,,0
A33094,,,대신 해주면 더 좋고요 하하,,0
A33094,,,,"네, 먼저 인터넷뱅킹 켜시구요.",0
A33094,,,네,,0
A33094,,,,로그인 하시구요.,0
A33094,,,했어요,,0
A33094,,,,이체 버튼 선택하시구요.,0
A33094,,,잠깐만요. 아 네,,0
A33094,,,,자동이체 버튼 선택하시면됩니다.,0
A33094,,,네 했어요.,,0
A33094,,또 다른 문의사항 있으실까요?,,,0
A33094,,,아니요. 편하네요 하하,,0
A33094,,,,네. 지금까지 상담원 OOO였습니다.,0
A33094,,,수고하세요,,0
A33095,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33095,통장이 없이도 은행ATM기에서 이체나 뭐 그런 업무를 할 수 있나요?,,,,0
A33095,,,, 통장 출금 서비스를 신청하셔야 그런 업무를 할 수 있습니다.,0
A33095,통장출금 서비스는 어떻게 신청하죠?,,,,0
A33095,,,,가까운 영업점을 방문하셔서 신청해주시면 됩니다.,0
A33095,,,알겠어요,,0
A33095,,"네, 다른 문의사항 있으실까요?",,,0
A33095,한도바꿀때 폰뱅킹으로도 할 수 있나요?,,,,0
A33095,,,,가능하시고 감액만 가능합니다.,0
A33095,아 한도 올리는건 안되는건가요?,,,,0
A33095,,,,신분증 지참후 가까운 영업점을 방문하셔야 합니다.,0
A33095,,,그렇군요.,,0
A33095,,추가 질문 있으세요?,,,0
A33095,"혹시,통장과 카드 모두 없는데 자동화기기에서 송금도 할 수 있나요?",,,,0
A33095,,,,"네,가능합니다.",0
A33095,편하겠네요. 방법좀 알려주세요,,,,0
A33095,,,,영업점을 방문하시어 무매체 출금 서비스 신청 하신 후 이용이 가능합니다.,0
A33095,,,무매체 출금서비스 신청하러 가야겠네요,,0
A33095,,,,네. 지금까지 상담원 OOO였습니다.,0
A33095,,,네 친절한 안내 감사합니다.,,0
A33096,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33096,출자금 통장에 있는 돈을 타 은행 통장으로 이체하고 싶은데요?,,,,0
A33096,,,,죄송하지만 그건 불가능합니다.,0
A33096,왜요? 둘다 제 통장인데?,,,,0
A33096,,,,출자금통장은 특성상 해지 전 출금이나 이체가 불가합니다.,0
A33096,,,출자금 통장이 그런거였군요,,0
A33096,,다른 문의사항 있으실까요?,,,0
A33096,"네,인터넷뱅킹에서 이체가 차단되서 ㅅ앱으로 할려고 하는데 그것도 안되더라구요.  뭐 아무것도 안되는거예요?",,,,0
A33096,,,, 불편드려 죄송합니다.이체 차단 기준 값은 출금계좌입니다,0
A33096,,차단 기준 값요? 쉽게 설명해주세요,,,0
A33096,,,,"계좌가 차단되었으므로  인터넷뱅킹, 스마트뱅킹, 텔레뱅킹 모두 사용할 수 없습니다.",0
A33096,,,어쩔 수 없네요,,0
A33096,,다른 질문 있으세요?,,,0
A33096,"네,자금이체서비스 자동이체신청 할때  연계계좌로 신청이 가능한가요?",,,,0
A33096,,,,죄송하지만 그건 불가능합니다.,0
A33096,,,안되는게 많군요,,0
A33096,,또 다른 문의사항 있으실까요?,,,0
A33096,,,아니요,,0
A33096,,,,네. 지금까지 상담원 OOO였습니다.,0
A33096,,,네,,0
A33097,,OO은행입니다. 무엇을 도와드릴까요 고객님?,,,0
A33097,대출받은게 있는데. 인터넷으로 상환 가능한가요?,,,,0
A33097,,,,네.가능합니다.,0
A33097,어디서 하면 되죠?,,,,0
A33097,,,,인터넷 뱅킹화면에서 대출 메뉴 선택하시구요.,0
A33097,,,네.,,0
A33097,,,,원금상환/한도해지 메뉴 보이시죠?,0
A33097,,,네.,,0
A33097,,,,원금상환 메뉴 선택하시고 진행하시면됩니다.,0
A33097,,,간단하게 상환되니 좋네요,,0
A33097,,다른 문의사항 있으실까요?,,,0
A33097,"네,마이너스통장의 대출이자는 언제통장에서 빠져나가요? 오늘 안 나갔던데 ",,,,0
A33097,,,, 대출약정 체결시 선택한 다음날 마이너스 계좌에서 처리됩니다.,0
A33097,매번 금액이 다르던데요?,,,,0
A33097,,,,"출금되는 날짜 변경으로, 동일 금액을 사용하셨더라도 일수에 따라 출금되는 이자금액이 달라질 수 있습니다.",0
A33097,,,복잡하네요. 알겠어요,,0
A33097,,또 다른 문의사항 있으실까요?,,,0
A33097,,,아니요 괜찮아요,,0
A33097,,,,네. 지금까지 상담원 OOO였습니다.,0
A33097,,,네 고맙습니다.,,0
A33098,무엇을 도와드릴까요 고객님?,,,,0
A33098,인터넷으로  개인신용대출 확인가능한가요?,,,,0
A33098,,,,인터넷을 통하여 개인신용대출을 확인 도와드리겠습니다,0
